is_canceled,country,market_segment,deposit_type,total_of_special_requests,reservation_status_month,arrival_date_month,lead_time
0,59,5,0,1,7,5,304
0,59,5,0,0,7,5,305
1,135,5,0,1,6,5,164
1,34,6,0,0,5,5,68
0,135,6,0,1,7,5,241
1,135,6,0,2,3,5,170
1,135,6,0,3,3,5,170
1,135,6,0,0,4,5,73
1,135,6,0,0,6,5,189
1,135,6,0,1,3,5,179
0,11,5,0,0,7,5,273
1,135,6,0,1,3,5,179
1,135,6,0,3,3,5,170
1,135,6,0,1,5,5,171
1,135,6,0,0,6,5,172
1,135,6,0,1,10,5,264
1,135,6,0,2,2,5,203
0,59,5,0,0,7,5,248
0,135,6,0,2,7,5,236
1,135,6,0,1,2,5,172
1,135,6,0,0,2,5,138
0,43,5,0,1,7,5,149
1,135,6,0,0,6,5,266
1,135,6,0,0,2,5,138
0,59,5,0,0,7,5,243
1,135,6,0,0,6,5,178
1,135,6,0,1,6,5,265
1,135,5,0,1,6,5,152
1,135,5,0,0,6,5,169
1,135,6,0,2,6,5,265
1,135,6,0,0,5,5,139
1,135,6,0,0,5,5,139
1,135,5,0,1,3,5,167
1,135,6,0,2,6,5,265
1,135,6,0,1,6,5,314
0,59,5,0,0,7,5,349
1,135,3,0,0,1,5,208
1,51,6,0,0,6,5,15
1,51,6,0,0,6,5,18
1,135,6,0,0,6,5,38
0,135,6,0,1,7,5,256
0,135,6,0,1,7,5,317
0,51,6,0,2,7,5,317
1,135,5,0,1,7,5,166
1,135,5,0,0,1,5,171
1,135,6,0,0,5,5,308
0,133,5,0,0,7,5,166
1,135,5,0,0,1,5,398
1,135,5,0,0,1,5,175
1,135,6,0,2,6,5,261
0,133,5,0,1,7,5,198
0,59,5,0,0,7,5,255
1,135,6,0,3,3,5,211
0,59,5,0,3,7,5,272
1,135,5,0,0,1,5,172
0,59,5,0,3,7,5,272
0,59,5,0,3,7,5,272
0,59,5,0,0,7,5,273
0,59,5,0,0,7,5,283
1,135,2,0,0,6,5,16
1,135,5,0,0,7,5,9
1,135,6,0,1,1,5,180
0,59,6,0,3,7,5,317
1,51,6,0,2,6,5,34
1,135,6,0,1,1,5,179
0,59,5,0,1,7,5,292
1,135,2,0,0,7,5,8
1,169,6,0,1,6,5,24
1,29,6,0,0,3,5,123
1,59,6,0,0,6,5,15
0,135,6,0,1,7,5,240
1,135,6,0,2,11,5,324
1,135,3,0,0,5,5,178
1,135,6,0,1,1,5,181
1,135,5,0,0,3,5,259
0,76,3,0,0,7,5,323
1,140,6,0,0,6,5,18
1,135,3,0,1,7,5,10
1,51,6,0,0,6,5,24
1,135,6,0,0,5,5,144
1,12,6,0,0,6,5,14
1,135,6,0,0,6,5,23
1,59,6,0,0,6,5,16
1,135,6,0,0,6,5,23
1,59,6,0,0,6,5,22
1,135,6,0,0,6,5,40
1,135,6,0,1,6,5,135
0,135,6,0,0,7,5,272
1,135,6,0,0,4,5,209
1,135,6,0,2,6,5,309
1,135,6,0,1,3,5,241
1,135,3,0,0,5,5,147
1,135,3,0,1,7,5,113
1,135,6,0,1,2,5,191
1,135,6,0,1,3,5,241
1,135,6,0,1,2,5,142
0,59,5,0,1,7,5,254
1,135,6,0,0,7,5,2
1,169,3,0,0,6,5,22
1,135,6,0,0,6,5,11
1,135,6,0,0,1,5,180
1,135,6,0,1,9,5,291
1,135,6,0,0,11,5,327
1,135,6,0,1,1,5,185
1,135,6,0,1,2,5,227
1,76,6,0,1,5,5,120
1,135,6,0,1,6,5,127
1,135,6,0,2,10,5,262
0,76,6,0,1,7,5,290
1,135,6,0,2,10,5,262
1,135,6,0,2,10,5,262
0,76,6,0,2,7,5,303
1,135,6,0,0,12,5,207
0,59,5,0,0,7,5,356
0,80,6,0,2,7,5,292
1,135,6,0,0,2,5,149
1,135,6,0,1,6,5,146
0,80,6,0,2,7,5,292
1,25,6,0,0,6,5,35
1,135,6,0,2,6,5,187
1,135,6,0,1,7,5,146
1,135,3,0,0,7,5,7
1,135,6,0,1,3,5,159
1,135,6,0,0,6,5,133
1,135,6,0,1,3,5,144
1,135,5,0,0,6,5,26
0,135,6,0,0,7,5,276
1,135,6,0,1,6,5,294
1,135,6,0,0,1,5,273
1,135,6,0,0,10,5,275
1,135,6,0,0,5,5,103
1,51,6,0,2,3,5,126
1,135,6,0,1,12,5,245
0,59,5,0,1,7,5,424
1,135,6,0,1,3,5,165
1,135,3,0,1,4,5,177
1,135,6,0,2,4,5,284
1,135,6,0,0,3,5,140
1,51,6,0,0,6,5,12
1,34,6,0,0,6,5,24
1,135,6,0,2,3,5,134
1,135,6,0,0,2,5,141
1,135,6,0,2,3,5,134
1,135,6,0,1,2,5,141
0,135,6,0,2,7,5,309
1,51,6,0,0,6,5,44
1,59,6,0,0,6,5,29
1,43,6,0,0,4,5,100
1,135,6,0,1,12,5,244
1,135,6,0,1,10,5,277
1,135,5,0,2,2,5,218
1,135,6,0,1,12,5,244
0,76,6,0,1,7,5,298
1,51,6,0,0,6,5,100
1,51,6,0,0,4,5,90
1,51,3,0,0,4,5,88
1,135,6,0,1,6,5,26
1,135,3,0,0,6,5,23
1,51,6,0,0,6,5,82
1,54,6,0,0,6,5,23
1,51,6,0,0,6,5,80
1,56,6,0,0,4,5,95
1,42,6,0,0,5,5,74
0,77,6,0,2,7,5,259
1,135,6,0,1,2,5,217
1,34,6,0,0,6,5,28
1,51,6,0,0,4,5,102
1,51,6,0,0,6,5,35
1,51,6,0,0,6,5,50
1,135,3,0,1,6,5,74
1,135,6,0,0,10,5,279
1,135,6,0,0,5,5,72
1,135,3,0,2,7,5,10
1,135,6,0,1,3,5,297
1,100,6,0,0,6,5,72
1,29,3,0,0,6,5,16
1,135,6,0,2,12,5,331
0,59,5,0,0,7,5,311
0,133,5,0,2,7,5,248
1,135,3,0,0,7,5,63
1,135,3,0,0,7,5,0
1,76,6,0,0,6,5,67
1,54,6,0,0,6,5,25
1,51,6,0,0,6,5,54
1,51,6,0,0,6,5,23
1,135,3,0,0,7,5,0
1,135,6,0,2,10,5,333
1,135,6,0,0,6,5,51
1,51,6,0,1,6,5,66
1,123,6,0,0,3,5,216
1,76,6,0,0,5,5,66
1,135,6,0,2,9,5,305
1,135,6,0,0,2,5,143
1,135,6,0,1,5,5,172
1,135,6,0,2,5,5,191
1,135,6,0,1,6,5,138
1,135,6,0,0,4,5,83
1,56,6,0,0,6,5,58
1,51,6,0,0,6,5,103
1,59,6,0,0,6,5,35
1,100,6,0,0,6,5,20
1,100,6,0,0,6,5,19
1,100,6,0,0,6,5,19
1,51,6,0,0,6,5,66
1,51,6,0,0,6,5,66
1,135,6,0,1,7,5,17
1,135,6,0,1,6,5,152
1,135,5,0,1,4,5,177
1,100,6,0,0,6,5,20
1,135,5,0,0,3,5,144
1,135,5,0,1,4,5,155
1,135,5,0,2,4,5,177
1,51,6,0,0,3,5,109
1,51,6,0,0,5,5,113
1,135,5,0,1,3,5,144
1,135,5,0,0,3,5,144
1,135,5,0,1,3,5,144
1,135,6,0,1,2,5,234
1,51,6,0,0,3,5,109
1,51,6,0,0,4,5,108
1,51,6,0,0,4,5,105
1,135,5,0,0,6,5,162
1,135,5,0,0,1,5,281
1,135,6,0,2,2,5,164
1,135,5,0,0,5,5,165
1,135,6,0,0,12,5,203
1,135,6,0,0,7,5,146
1,135,5,0,0,2,5,263
1,135,3,0,0,7,5,137
1,154,6,0,0,6,5,21
1,135,3,0,1,4,5,107
1,135,6,0,1,2,5,203
1,135,3,0,1,7,5,15
1,135,5,0,0,6,5,136
1,135,5,0,0,3,5,193
1,135,6,0,1,3,5,181
1,135,6,0,1,1,5,184
1,135,6,0,2,1,5,181
1,135,6,0,0,1,5,181
1,135,6,0,2,1,5,181
1,135,6,0,0,6,5,125
1,135,6,0,0,7,5,185
1,135,6,0,2,2,5,165
1,135,6,0,2,7,5,0
1,135,2,0,0,7,5,6
1,135,3,0,0,7,5,0
1,135,6,0,0,6,5,200
1,135,6,0,0,7,5,15
1,59,6,0,0,6,5,46
1,135,6,0,3,1,5,182
1,51,6,0,0,4,5,99
1,51,6,0,0,4,5,100
1,123,6,0,0,4,5,130
1,135,6,0,2,6,5,224
1,135,5,0,0,6,5,119
1,51,6,0,0,4,5,109
1,51,6,0,0,5,5,118
1,59,6,0,0,5,5,93
0,59,5,0,1,7,5,305
1,135,6,0,0,7,5,14
0,59,5,0,1,7,5,305
1,135,6,0,1,2,5,167
1,135,3,0,2,7,5,25
1,51,6,0,0,4,5,114
1,135,6,0,0,12,5,261
1,135,1,0,0,7,5,0
1,75,6,0,0,7,5,17
1,75,6,0,0,7,5,17
1,51,6,0,0,6,5,46
1,75,6,0,0,7,5,17
1,135,6,0,1,2,5,174
1,60,6,0,0,4,5,88
1,51,6,0,1,6,5,119
1,135,6,0,1,2,5,161
1,135,2,0,0,6,5,29
1,135,2,0,2,7,5,1
0,29,6,0,2,7,5,266
0,29,6,0,2,7,5,266
1,135,6,0,0,6,5,114
1,135,5,0,0,3,5,155
1,135,6,0,0,7,5,29
1,135,6,0,0,6,5,28
1,135,5,0,0,3,5,155
1,135,5,0,1,2,5,163
1,59,6,0,0,3,5,119
1,135,3,0,1,7,5,2
1,177,2,0,2,7,5,8
1,135,6,0,1,6,5,55
1,6,6,0,0,6,5,106
1,169,6,0,0,3,5,114
1,169,6,0,0,3,5,114
1,6,6,0,0,6,5,106
1,169,6,0,0,6,5,114
1,59,6,0,1,7,5,37
1,169,6,0,0,6,5,114
1,135,6,0,0,2,5,169
0,59,5,0,0,7,5,306
1,43,6,0,0,4,5,113
1,135,3,0,0,7,5,10
1,56,6,0,0,6,5,23
1,135,3,0,0,7,5,112
1,25,6,0,0,6,5,59
1,51,6,0,0,4,5,99
1,51,6,0,0,7,5,34
1,135,5,0,0,7,5,127
1,135,5,0,0,2,5,147
1,135,6,0,0,6,5,32
1,48,6,0,0,6,5,40
1,100,6,0,0,6,5,59
1,76,6,0,2,3,5,139
1,76,6,0,0,7,5,17
1,135,6,0,0,1,5,209
1,56,3,0,0,7,5,0
1,135,6,0,0,6,5,31
1,51,6,0,0,6,5,119
1,135,5,0,0,5,5,142
1,51,6,0,1,6,5,51
1,135,6,0,0,7,5,110
1,135,5,0,1,5,5,149
1,135,3,0,2,5,5,74
1,135,5,0,1,3,5,149
1,103,6,0,0,7,5,35
1,59,6,0,0,6,5,59
1,135,6,0,1,4,5,271
1,135,6,0,0,6,5,209
1,135,5,0,1,5,5,149
1,135,6,0,0,2,5,162
1,135,5,0,1,5,5,149
1,135,6,0,1,2,5,241
1,4,6,0,0,4,5,111
1,59,6,0,0,4,5,98
1,135,6,0,1,2,5,162
1,135,6,0,0,1,5,199
1,135,3,0,0,2,5,339
1,135,3,0,0,7,5,12
1,135,5,0,0,7,5,191
1,135,5,0,1,3,5,159
1,34,6,0,0,7,5,110
1,135,5,0,0,5,5,139
0,135,6,0,1,7,5,284
1,56,6,0,0,3,5,140
1,135,6,0,1,2,5,200
1,103,6,0,0,6,5,81
1,51,6,0,0,6,5,48
1,135,6,0,0,4,5,109
1,135,6,0,1,7,5,186
0,59,5,0,0,8,5,269
1,51,6,0,0,6,5,42
1,135,3,0,0,7,5,154
1,135,6,0,0,7,5,24
1,56,6,0,0,5,5,72
1,51,6,0,0,6,5,42
1,51,6,0,0,6,5,48
1,135,6,0,0,6,5,131
1,135,6,0,2,4,5,262
1,135,6,0,0,6,5,196
1,135,5,0,1,3,5,174
1,51,6,0,0,4,5,115
1,135,6,0,0,3,5,145
1,135,6,0,1,3,5,154
1,51,6,0,0,4,5,115
1,51,6,0,3,3,5,118
1,51,6,0,3,3,5,118
1,135,4,0,0,5,5,105
1,48,6,0,1,7,5,5
1,135,3,0,0,7,5,0
1,135,5,0,0,7,5,173
1,135,4,0,0,5,5,105
0,59,4,0,0,8,5,83
1,135,4,0,0,5,5,105
1,135,6,0,1,3,5,221
1,51,6,0,0,4,5,110
1,135,3,0,0,7,5,183
1,51,6,0,3,7,5,115
1,59,6,0,0,6,5,40
1,135,6,0,0,7,5,27
1,51,6,0,3,7,5,115
1,51,6,0,1,7,5,40
1,154,6,0,0,6,5,69
1,140,6,0,0,6,5,70
1,43,6,0,0,6,5,115
1,139,3,0,0,5,5,145
1,51,6,0,1,7,5,22
1,135,6,0,1,1,5,251
1,135,4,0,0,5,5,107
0,76,6,0,2,8,5,301
1,135,6,0,0,6,5,188
1,29,6,0,0,6,5,42
0,135,3,0,3,8,5,147
1,51,6,0,1,7,5,26
1,135,6,0,0,7,5,47
1,5,6,0,0,6,5,37
1,135,4,0,0,5,5,108
1,135,6,0,1,1,5,201
1,135,6,0,0,7,5,154
0,76,3,0,0,8,5,292
1,135,6,0,1,4,5,120
0,59,6,0,1,8,5,322
0,133,5,0,0,8,5,159
0,76,6,0,1,8,5,292
1,51,6,0,0,6,5,44
1,135,6,0,0,7,5,38
1,51,6,0,0,7,5,36
1,169,3,0,0,7,5,22
1,135,6,0,0,6,5,43
1,51,6,0,0,3,5,124
0,76,6,0,1,8,5,324
1,135,3,0,1,7,5,6
1,135,6,0,0,6,5,59
1,135,6,0,1,2,5,191
1,59,6,0,0,4,5,109
1,135,6,0,2,11,5,307
1,135,6,0,0,6,5,46
1,51,6,0,0,7,5,121
1,135,6,0,2,6,5,151
1,135,3,0,0,2,5,187
1,76,6,0,0,6,5,35
1,135,5,0,0,7,5,14
1,135,6,0,0,1,5,192
0,135,3,0,3,8,5,150
1,59,6,0,0,3,5,129
1,135,6,0,1,7,5,26
1,135,6,0,2,6,5,151
1,135,5,0,0,2,5,162
1,135,3,0,1,7,5,228
1,135,3,0,0,7,5,142
1,135,3,0,0,4,5,199
1,135,6,0,2,7,5,161
1,135,6,0,2,7,5,161
1,56,6,0,0,5,5,125
1,34,6,0,0,4,5,108
1,124,6,0,0,6,5,67
1,25,6,0,0,5,5,87
1,25,6,0,0,5,5,87
1,135,6,0,0,4,5,141
1,51,6,0,0,7,5,9
1,43,3,0,2,7,5,16
1,135,5,0,0,6,5,186
1,51,6,0,0,3,5,133
1,135,5,0,0,1,5,187
1,135,6,0,0,6,5,96
1,135,3,0,0,5,5,153
1,135,3,0,0,5,5,153
1,51,6,0,0,3,1,148
1,135,3,0,0,8,1,199
1,135,6,0,1,2,1,201
1,135,6,0,0,4,1,265
0,100,3,0,1,8,1,285
0,135,3,0,1,8,1,285
1,135,5,0,0,5,1,147
1,135,6,0,1,3,1,270
1,135,6,0,1,4,1,173
1,135,6,0,0,3,1,141
1,135,6,0,2,2,1,247
1,135,6,0,0,7,1,78
1,135,6,0,0,3,1,167
0,133,5,0,1,8,1,194
1,51,6,0,1,7,1,28
1,135,5,0,1,2,1,180
1,135,5,0,2,7,1,179
1,135,6,0,2,6,1,243
0,133,5,0,0,8,1,194
1,135,3,0,0,7,1,152
1,135,5,0,2,2,1,180
1,135,5,0,1,6,1,177
1,135,6,0,0,6,1,150
0,133,5,0,1,8,1,163
0,135,5,0,1,8,1,265
1,51,6,0,2,4,1,149
1,135,6,0,0,4,1,161
1,135,6,0,1,7,1,158
1,135,6,0,0,1,1,209
1,51,6,0,1,4,1,127
1,135,3,0,0,7,1,5
1,135,6,0,2,3,1,197
1,135,6,0,1,3,1,210
1,103,6,0,0,6,1,56
1,51,6,0,0,7,1,29
1,135,6,0,1,7,1,152
0,76,6,0,0,8,1,274
1,135,6,0,1,7,1,152
1,135,6,0,1,6,1,274
1,135,3,0,0,7,1,36
1,162,6,0,1,6,1,55
1,135,3,0,1,5,1,220
1,135,5,0,0,10,1,434
1,135,6,0,0,3,1,190
1,135,6,0,0,7,1,215
1,135,6,0,0,6,1,48
1,135,6,0,0,1,1,209
1,135,5,0,0,1,1,208
1,51,6,0,0,6,1,58
1,51,6,0,0,6,1,58
1,135,6,0,1,7,1,15
1,135,6,0,0,7,1,16
1,135,6,0,0,3,1,143
1,135,6,0,0,3,1,143
1,135,6,0,1,11,1,267
1,135,6,0,0,3,1,143
1,135,3,0,0,5,1,169
1,135,5,0,2,7,1,162
1,135,3,0,0,8,1,247
1,135,6,0,0,7,1,24
1,135,6,0,0,7,1,23
1,29,6,0,0,6,1,44
1,51,6,0,0,6,1,104
1,135,6,0,3,6,1,349
1,135,6,0,3,6,1,349
1,135,6,0,1,2,1,157
1,135,6,0,1,1,1,199
1,76,6,0,2,6,1,64
1,51,6,0,0,5,1,93
1,135,3,0,1,5,1,91
1,51,6,0,0,7,1,98
1,29,6,0,0,6,1,100
1,135,3,0,0,8,1,0
1,34,6,0,0,4,1,116
1,135,6,0,0,7,1,52
1,135,6,0,0,3,1,145
1,25,6,0,0,7,1,96
1,25,6,0,0,7,1,96
1,51,6,0,0,7,1,20
1,43,6,0,0,7,1,105
1,135,6,0,1,7,1,151
1,135,6,0,0,6,1,44
1,51,6,0,0,7,1,47
1,135,6,0,1,1,1,210
1,135,3,0,1,7,1,156
1,135,3,0,0,7,1,156
1,135,6,0,1,7,1,162
1,59,6,0,0,3,1,149
1,59,6,0,0,3,1,149
1,59,6,0,0,3,1,149
1,59,6,0,0,3,1,149
1,135,6,0,0,2,1,177
1,135,5,0,0,4,1,105
1,135,6,0,0,8,1,4
1,51,6,0,0,7,1,33
1,135,6,0,0,1,1,199
1,135,6,0,1,2,1,221
1,51,6,0,1,7,1,33
1,113,6,0,0,4,1,155
1,135,6,0,0,7,1,156
1,51,6,0,0,5,1,90
1,51,6,0,0,7,1,16
1,51,6,0,0,6,1,76
1,135,3,0,1,5,1,157
1,135,6,0,3,7,1,357
1,135,6,0,1,10,1,325
1,135,6,0,0,5,1,100
1,135,6,0,0,2,1,168
1,135,6,0,0,7,1,48
1,135,6,0,0,2,1,168
1,135,6,0,1,12,1,248
1,135,5,0,1,3,1,187
1,135,6,0,0,7,1,125
1,81,6,0,0,7,1,47
1,135,6,0,0,8,1,1
1,135,6,0,0,7,1,44
1,123,6,0,0,8,1,9
1,135,6,0,2,6,1,290
1,43,6,0,0,5,1,98
1,169,6,0,0,7,1,91
1,140,6,0,0,7,1,52
1,135,6,0,0,6,1,148
1,135,6,0,0,6,1,167
1,135,6,0,0,6,1,148
1,51,6,0,0,5,1,91
1,135,6,0,2,1,1,208
1,59,6,0,0,3,1,139
1,59,6,0,0,3,1,139
1,56,6,0,0,6,1,141
1,135,5,0,0,3,1,161
1,135,6,0,1,7,1,257
1,135,6,0,1,3,1,245
1,135,6,0,1,3,1,290
0,135,3,0,1,8,1,329
1,135,6,0,2,6,1,236
1,135,6,0,0,6,1,60
1,135,6,0,0,6,1,60
1,169,6,0,0,7,1,22
1,169,6,0,0,7,1,22
1,135,6,0,0,6,1,60
1,51,6,0,0,7,1,13
1,135,6,0,0,3,1,150
1,100,6,0,0,6,1,55
1,135,6,0,1,4,1,113
1,135,6,0,2,7,1,30
0,29,6,0,1,8,1,346
1,135,6,0,1,7,1,161
1,135,6,0,0,3,1,157
1,59,6,0,0,4,1,119
0,133,5,0,2,8,1,201
1,51,3,0,0,6,1,65
1,51,6,0,0,6,1,126
0,133,5,0,1,8,1,201
1,135,5,0,0,7,1,157
1,135,5,0,1,2,1,181
1,135,6,0,0,7,1,160
1,135,6,0,0,7,1,86
1,135,6,0,0,2,1,179
1,135,6,0,2,6,1,169
1,135,6,0,0,12,1,329
1,135,6,0,1,7,1,83
0,59,5,0,0,8,1,308
1,135,6,0,1,5,1,182
1,135,6,0,0,6,1,217
1,140,3,0,0,4,1,112
1,51,6,0,0,7,1,55
1,29,6,0,0,7,1,36
1,135,6,0,1,6,1,317
1,135,5,0,0,6,1,208
1,59,6,0,0,5,1,155
1,59,6,0,0,3,1,155
1,43,6,0,0,7,1,13
1,51,6,0,1,7,1,42
0,81,6,0,1,8,1,278
1,135,6,0,0,6,1,153
1,135,6,0,1,6,1,205
1,135,6,0,0,6,1,153
1,135,6,0,0,6,1,146
1,135,6,0,0,6,1,217
1,56,6,0,0,6,1,149
0,59,5,0,2,8,1,314
1,59,6,0,0,7,1,76
1,135,6,0,0,6,1,127
1,59,6,0,0,4,1,132
1,59,6,0,0,4,1,132
1,135,6,0,2,8,1,145
1,135,6,0,0,8,1,12
1,56,6,0,0,7,1,86
1,174,6,0,0,7,1,12
1,135,6,0,0,7,1,28
1,59,6,0,0,3,1,139
1,51,6,0,0,7,1,18
1,123,6,0,0,7,1,48
1,51,6,0,0,6,1,55
1,56,6,0,0,6,1,69
1,135,6,0,2,11,1,332
1,135,6,0,1,10,1,338
1,135,5,0,2,1,1,197
1,135,5,0,0,7,1,199
1,135,6,0,2,1,1,239
1,51,6,0,0,7,1,13
1,135,6,0,1,6,1,51
0,59,6,0,1,8,1,304
1,135,6,0,0,6,1,152
1,51,6,0,0,7,1,13
1,51,6,0,0,6,1,68
1,135,6,0,0,6,1,121
1,25,3,0,0,6,1,87
1,51,6,0,0,5,1,118
1,51,6,0,0,4,1,129
1,59,6,0,0,7,1,138
1,51,6,0,1,7,1,23
1,51,6,0,1,7,1,21
1,51,6,0,0,7,1,57
1,51,6,0,0,7,1,19
1,59,6,0,0,7,1,138
1,135,3,0,0,5,1,92
1,140,3,0,0,8,1,41
1,51,6,0,0,7,1,51
1,139,6,0,0,4,1,116
1,135,6,0,0,11,1,343
1,135,6,0,1,5,1,291
1,135,6,0,0,8,1,10
1,51,6,0,0,4,1,114
1,51,6,0,2,8,1,69
1,135,3,0,1,7,1,53
1,51,6,0,2,7,1,69
1,51,6,0,0,6,1,113
1,135,6,0,0,4,1,140
1,51,6,0,0,6,1,91
1,59,6,0,2,8,1,8
1,135,6,0,0,4,1,140
1,81,6,0,1,6,1,99
1,135,6,0,0,7,1,24
1,135,6,0,0,4,1,121
1,135,3,0,0,8,1,131
1,135,6,0,0,1,1,345
1,135,6,0,0,4,1,107
1,135,6,0,2,8,1,360
1,135,6,0,2,9,1,348
1,135,6,0,2,7,1,166
1,140,6,0,0,7,1,19
1,135,6,0,0,7,1,61
1,51,6,0,0,8,1,10
1,103,6,0,0,7,1,57
1,51,6,0,0,6,1,85
1,81,6,0,0,3,1,162
1,56,6,0,0,4,1,110
1,51,6,0,0,5,1,82
1,76,3,0,1,3,1,162
1,135,6,0,0,3,1,169
1,76,6,0,0,6,1,141
1,135,5,0,0,2,1,169
1,103,6,0,0,7,1,105
1,135,3,0,0,7,1,133
1,135,2,0,0,8,1,12
1,51,6,0,0,6,1,60
1,135,6,0,0,8,1,3
1,135,6,0,0,6,1,49
1,51,6,0,2,7,1,123
1,135,6,0,0,6,1,63
1,135,6,0,0,5,1,87
1,56,6,0,0,6,1,54
1,135,5,0,0,5,1,95
1,135,5,0,1,5,1,95
1,135,6,0,2,1,1,212
1,59,3,0,1,6,1,85
1,135,6,0,2,1,1,212
1,135,6,0,2,1,1,212
0,59,6,0,2,8,1,291
0,59,6,0,2,8,1,291
1,51,6,0,0,4,1,135
1,135,6,0,0,3,1,154
0,135,6,0,2,8,1,348
1,135,6,0,0,8,1,83
1,135,6,0,1,2,1,175
1,135,6,0,0,5,1,78
1,135,6,0,1,2,1,175
1,51,6,0,0,8,1,20
1,135,3,0,0,7,1,205
1,51,6,0,0,4,1,135
1,135,5,0,0,1,1,222
1,81,6,0,0,5,1,90
1,51,6,0,0,6,1,54
1,135,5,0,0,1,1,222
1,135,5,0,0,2,1,200
1,135,3,0,1,12,1,240
1,135,6,0,0,8,1,96
1,135,6,0,0,3,1,149
1,135,3,0,1,8,1,166
1,135,6,0,1,6,1,201
1,135,3,0,1,2,1,196
1,135,6,0,0,3,1,146
1,135,6,0,0,7,1,158
1,135,5,0,0,2,1,200
1,59,6,0,0,4,1,119
1,59,6,0,0,4,1,119
1,135,3,0,1,8,1,0
1,135,6,0,1,8,1,12
1,56,6,0,0,7,1,100
1,51,6,0,3,8,1,10
1,51,6,0,0,6,1,142
1,25,6,0,0,8,1,28
1,51,6,0,0,6,1,75
1,135,6,0,2,12,1,292
1,135,6,0,2,12,1,293
1,135,6,0,1,6,1,79
1,51,6,0,0,6,1,75
1,51,6,0,0,7,1,75
1,59,6,0,0,8,1,61
1,135,6,0,0,3,1,155
1,135,5,0,0,8,1,183
1,135,5,0,0,3,1,167
1,135,6,0,0,4,1,168
1,135,6,0,0,6,1,55
1,59,6,0,0,4,1,127
1,135,6,0,1,2,1,245
1,135,5,0,0,6,1,195
1,139,6,0,0,5,1,143
1,139,6,0,0,5,1,143
1,76,6,0,0,6,1,106
1,51,6,0,0,8,1,23
1,56,6,0,0,4,1,137
1,140,6,0,0,7,1,22
1,59,6,0,0,8,1,16
1,63,6,0,2,7,1,56
1,51,6,0,0,6,1,78
1,51,3,0,0,7,1,79
1,51,6,0,0,8,1,24
1,135,5,0,1,6,1,187
1,135,6,0,0,7,1,144
1,135,6,0,1,7,1,112
1,51,6,0,0,6,1,134
1,51,6,0,0,7,1,26
1,135,6,0,1,4,1,173
1,135,5,0,0,7,1,180
1,51,6,0,0,6,1,73
1,135,6,0,1,8,1,3
1,169,6,0,0,6,1,77
1,51,3,0,1,8,1,51
1,135,6,0,0,5,1,81
1,135,3,0,0,8,1,27
1,43,6,0,0,4,1,165
1,43,6,0,0,4,1,165
1,140,6,0,1,8,1,16
1,51,6,0,0,4,1,149
1,43,6,0,0,4,1,165
1,135,6,0,1,8,1,29
1,135,6,0,0,4,1,116
1,135,5,0,0,8,1,14
1,51,6,0,0,6,1,54
1,51,6,0,0,5,1,86
1,81,6,0,0,7,1,80
0,59,5,0,0,9,1,360
1,51,6,0,1,7,1,48
1,135,6,0,0,6,1,159
1,51,6,0,1,8,1,12
1,51,6,0,0,7,1,59
0,59,5,0,0,8,1,328
1,135,3,0,0,6,1,70
1,135,6,0,1,8,1,13
1,135,6,0,1,8,1,174
1,123,6,0,0,5,1,104
1,81,6,0,0,5,1,166
0,59,5,0,0,8,1,288
1,51,6,0,0,8,1,0
1,169,6,0,0,7,1,26
1,51,6,0,0,8,1,26
1,135,6,0,0,3,1,151
1,56,6,0,0,7,1,140
1,59,6,0,0,6,1,86
1,135,5,0,2,7,1,190
1,135,3,0,0,6,1,86
1,76,6,0,0,7,1,32
1,56,6,0,0,7,1,116
1,135,6,0,0,5,1,100
1,76,6,0,0,6,1,107
1,135,6,0,0,5,1,227
1,135,6,0,0,4,1,137
1,135,3,0,0,5,1,185
1,135,6,0,0,5,1,173
1,135,6,0,0,4,1,131
1,135,6,0,1,1,1,249
1,135,3,0,0,7,1,193
1,59,6,0,0,5,1,100
1,59,6,0,0,5,1,100
1,135,5,0,0,1,1,218
1,11,6,0,0,3,1,165
1,81,6,0,0,6,1,55
1,81,6,0,1,8,1,17
1,59,6,0,0,8,1,73
1,135,6,0,2,5,1,200
1,135,6,0,0,5,1,115
1,135,6,0,0,5,1,115
1,135,6,0,1,6,1,167
1,135,5,0,1,8,1,305
1,56,3,0,0,6,1,67
0,59,5,0,1,9,1,367
0,59,5,0,1,9,1,367
1,31,6,0,0,8,1,6
1,135,3,0,0,8,1,12
1,51,6,0,0,8,1,45
1,51,6,0,0,8,1,45
1,133,6,0,0,7,1,42
1,51,6,0,1,8,1,12
1,135,6,0,1,8,1,259
1,51,6,0,0,8,1,18
1,51,6,0,0,7,1,77
1,135,3,0,0,8,1,14
1,51,6,0,1,8,1,54
1,135,6,0,2,8,1,223
1,135,6,0,0,6,1,306
1,51,6,0,0,8,1,77
1,51,6,0,0,7,1,60
1,59,6,0,1,7,1,50
1,59,6,0,1,7,1,50
1,135,6,0,1,8,1,80
1,135,6,0,0,8,1,192
1,135,6,0,0,9,1,353
1,135,6,0,0,5,1,144
1,135,6,0,2,2,1,210
1,135,6,0,2,2,1,210
1,135,6,0,0,6,1,67
1,168,6,0,0,7,1,80
1,135,3,0,0,2,1,199
1,51,6,0,0,7,1,59
1,135,6,0,1,6,1,292
1,135,6,0,1,11,1,299
